"Month","Auckland","Bay of Plenty","Canterbury","Gisborne","Hawke's Bay","Manawatu-Wanganui","Marlborough","National Total","Nelson","Northland","Otago","Southland","Taranaki","Tasman","Waikato","Wellington","West Coast"
1994-07-01,0.356882461324626,0.252301327326522,0.377197746789323,0.242305273328186,0.264203723212884,0.371424090387313,0.238412612813585,0.39567582576729,0.228815365687846,0.248913910605192,0.37716417286032,0.321401649946954,0.35571931286855,0.339536376003188,0.305168853717351,0.419901000163788,0.25531802804074
1994-08-01,0.348788997487866,0.271832075904486,0.336709282988034,0.211246956541228,0.232206355767282,0.342370442444328,0.234711147934649,0.385862107524516,0.249515577061348,0.296438604095032,0.400480547896694,0.321351014414066,0.300672545022326,0.220581798827162,0.308667896069742,0.386019402720993,0.207203940261789
1994-09-01,0.364348746684271,0.282363904417318,0.336959247620256,0.264843423359439,0.259282961785921,0.290424843107512,0.211813340078707,0.398018430578078,0.255443423065806,0.300123286560545,0.429738595495764,0.327327243096373,0.307829060130846,0.270936869682071,0.331446733830373,0.404192895936813,0.267715429350143
1994-10-01,0.383995254702799,0.261700888442018,0.369859331472035,0.209551866375515,0.240811225857851,0.328815585541233,0.263326624985533,0.408833463508044,0.218668861773656,0.335866470520998,0.509307336864415,0.305642733070957,0.341784931332473,0.257171355254004,0.311799478259748,0.384775533991962,0.223967380975095
1994-11-01,0.362894379568935,0.251642552730182,0.373070564478202,0.266669970550171,0.261564113388554,0.331287968471552,0.180609626542716,0.401389272109085,0.249268095058344,0.303429129856148,0.463335228493207,0.311020262593478,0.345125191644844,0.374265462643438,0.315359599550437,0.402782435929094,0.284151566110465
1994-12-01,0.365549859052145,0.27941761907241,0.342243632311128,0.250156747813008,0.252008927737532,0.364694225350453,0.300749909796748,0.403821065873316,0.234301007470685,0.265577295729462,0.40166877280078,0.340606992490631,0.274002558277738,0.282878582306736,0.332000859412601,0.364437086127781,0.347376948507735
1995-01-01,0.365096094596328,0.26267147286491,0.362796930466457,0.198291004897477,0.277315776021963,0.369747421058877,0.172725722131239,0.404826448133725,0.274137617190421,0.31822173127949,0.486235195264664,0.290979731977911,0.339117647911912,0.237943820592449,0.312346543978243,0.389661868607947,0.28376271133157
1995-02-01,0.373197081988034,0.275349800864408,0.374556930522762,0.262776200716443,0.276588030609189,0.350914236618625,0.20350055277737,0.421085925200348,0.242262527156213,0.362685777739044,0.459007253726305,0.390150880061007,0.348747585531036,0.568202102425161,0.335296335225059,0.41460740515361,0.326329556503291
1995-03-01,0.375330550977409,0.271205454041141,0.421270524243707,0.21068813787246,0.28832744523312,0.453340529848349,0.189259814660812,0.436136446250224,0.242805074583348,0.292528893982395,0.499245149916655,0.338039296869491,0.339728803901731,0.385409128556225,0.378837360347719,0.380855699906499,0.389722745742571
1995-04-01,0.373729051959101,0.257864608826816,0.382283097135965,0.207866394677848,0.241288205442008,0.378523264205058,0.239453868054364,0.415432355230686,0.214507425432443,0.363057738281322,0.466772895380995,0.335985963469289,0.302117974510856,0.373392495586841,0.335382575556412,0.386343566565363,0.298146462915896
1995-05-01,0.373372192697708,0.283954445504848,0.36277715212628,0.239286065772175,0.247182048550767,0.358819475582378,0.298831920980324,0.4217137400147,0.283040370846288,0.332476913932706,0.426483594606823,0.294168206649595,0.291476386451987,0.343780953536948,0.34054033456748,0.406529099617282,0.279087474322013
1995-06-01,0.360940309303723,0.288589412437513,0.349170381641215,0.208308630683622,0.262642144922864,0.332589106881362,0.255522038083445,0.41686777534824,0.24297104290517,0.280048267950663,0.441647235926941,0.343407808238834,0.31318189179968,0.219234073614006,0.377309926040748,0.396909846159889,0.314309281117646
1995-07-01,0.367240385047188,0.298262937232656,0.361382625000991,0.192034050815634,0.262878395753541,0.332529800245896,0.24381084809093,0.409027393281511,0.262497929442397,0.281740513341349,0.391466922813732,0.302350737624825,0.278075086292424,0.355210560214766,0.317250818843501,0.379637065134866,0.321999233874684
1995-08-01,0.360264705592854,0.2743868937238,0.366146361916542,0.391386641336303,0.234615086687317,0.315587370829698,0.191021008755757,0.420559753931042,0.333895796478043,0.323234838205085,0.42918819819476,0.347831131923329,0.349579227190476,0.316107361440333,0.320095896671984,0.417281460843285,0.244314283746109
1995-09-01,0.348578341643143,0.265801125978259,0.350457666413062,0.206533170822883,0.276241667467088,0.299948931681345,0.270288919699734,0.4118389614256,0.268858796969693,0.295761635798544,0.456203298995273,0.320641289871314,0.365630629969454,0.301531656470291,0.31608442444356,0.371695226694613,0.341090240312865
1995-10-01,0.352900182435871,0.27885768911471,0.34434524523647,0.178109586301751,0.256785308193837,0.316180778546449,0.18096530390975,0.420041387669029,0.25548027265432,0.293544054566803,0.467210180099874,0.307279068343206,0.312043493862659,0.280463345333363,0.372350848095653,0.393317112771735,0.282558715129027
1995-11-01,0.366061500818761,0.256422989327008,0.35664020990022,0.261480639632965,0.248414341240038,0.346382305616443,0.195249956905484,0.42482415353191,0.27253433651054,0.299088729595875,0.484618673456691,0.272333718324142,0.321166651150342,0.326486996360521,0.355292490729906,0.407109213348965,0.234057537014985
1995-12-01,0.374296556720697,0.321613755347946,0.356344072994506,0.205678600017696,0.246772883884947,0.356212168519178,0.286047244838584,0.435889132795618,0.341249953453809,0.270145062842256,0.525893880841258,0.285811193563666,0.295908408496781,0.277134715307523,0.334821339836369,0.391220657258202,0.247938960230616
1996-01-01,0.382564486219019,0.311796251533971,0.346184566748948,0.249517782687418,0.24445474320377,0.358490652767909,0.272626921540285,0.429252841986146,0.266717976076823,0.29126211461486,0.467792527468787,0.320551554395579,0.346989785449629,0.399055483332647,0.333607772599384,0.391012367877145,0.266286508173828
1996-02-01,0.368148315450593,0.289706670158188,0.410835493683129,0.259428804347077,0.277074679440467,0.405788482183861,0.211407806798255,0.447142157866145,0.254700467178172,0.349042614665151,0.452868905634272,0.410477325144313,0.343403200962594,0.365718174491846,0.361114568004734,0.417798466589307,0.373311099806724
1996-03-01,0.360910758014652,0.285731694969848,0.38842537085014,0.241456012167661,0.322159131623292,0.42022884720545,0.494906839130324,0.464078215824244,0.246261238754188,0.40402228543952,0.568101860816203,0.318231673630182,0.367177662813243,0.338404471340702,0.388683215169151,0.425103155310118,0.354433996816243
1996-04-01,0.351816523301391,0.290070204217742,0.408793645604568,0.334012910953702,0.275677537052915,0.349078384484172,0.154377023688146,0.446280842550732,0.322018598515065,0.314245905273109,0.50182050194069,0.345557908014112,0.316084563382132,0.448035419155781,0.355459779434491,0.40278973527034,0.548369956050653
1996-05-01,0.345058502215433,0.274441672093839,0.361950285300107,0.20090321013341,0.25447243925255,0.331880383841126,0.277332610297861,0.432457373990794,0.272954112582505,0.303182101679007,0.442610703765713,0.319399655836263,0.354705422640889,0.353526985251556,0.352609374951821,0.411993087814792,0.346833082751253
1996-06-01,0.334497579577175,0.273607376759968,0.386112498536912,0.329650830197029,0.290690720829653,0.327408841890433,0.275817543802275,0.429193686936531,0.2946073364477,0.349271467632906,0.440502756826539,0.271891963439918,0.290751657931182,0.566561295849807,0.329236508949021,0.417017927970118,0.403141284956255
1996-07-01,0.330473820775903,0.275725316381004,0.346253377239614,0.19720119187272,0.245912966036809,0.356759981626016,0.26012477950552,0.426690582027016,0.303320388226497,0.310038233448138,0.443643914987445,0.29573666923081,0.328098461101365,0.284129589454313,0.346259377076705,0.40565641383828,0.23402333985987
1996-08-01,0.35371204668116,0.314982071559866,0.343450726898748,0.230104382032662,0.293432451341866,0.333597489284346,0.278681231641129,0.43976692088984,0.252643969800371,0.328505299719869,0.451714851610828,0.329884771213061,0.324387653304179,0.330716739708603,0.335535593702859,0.416625243666695,0.246002524487387
1996-09-01,0.333587751890723,0.280531207456673,0.353572060371599,0.324016398398456,0.28664790784019,0.31155245378955,0.215867339602613,0.433011033515035,0.256541882705879,0.334208845683784,0.457831705742963,0.321854159949079,0.353579629867983,0.301285990663817,0.33318493415903,0.420805899675878,0.369889988267438
1996-10-01,0.348684466331692,0.301513144980234,0.359848484062227,0.316742550952404,0.265798628280438,0.333359478455842,0.221635298603987,0.442951828386158,0.288070717397682,0.274121226388545,0.486872745020938,0.319671563576658,0.293112529097352,0.280657836759468,0.364596298797137,0.433078510068544,0.261299939919748
1996-11-01,0.332427771521594,0.292509828399547,0.367236987942349,0.25724297415248,0.278708316967921,0.349995906951106,0.236625828563902,0.439240412649898,0.359930726692365,0.34904410493733,0.474213204847127,0.317158932599184,0.339846768380435,0.369815522303786,0.354011403220666,0.42095677471403,0.281033871620606
1996-12-01,0.323638081627482,0.280998263399081,0.409586823769077,0.339583288162748,0.310350990539167,0.378036782475464,0.31469838557302,0.439846824022921,0.28012314541093,0.363374064106464,0.504811045606037,0.296762550139615,0.368843663613567,0.343940614237034,0.342699570814774,0.423127714038231,0.279464878465641
1997-01-01,0.320691502263009,0.312526145618579,0.352316789339762,0.292003532276603,0.311167461078917,0.314578171956356,0.234232455403556,0.438294871172573,0.333676375329908,0.313683522239418,0.479460160587992,0.333078266675714,0.322339377878708,0.313699362165676,0.426784524283401,0.42398744008726,0.323809302603016
1997-02-01,0.352913774074765,0.268660233431483,0.396063197427982,0.251823801528108,0.27969335482359,0.37437661835294,0.267603001564293,0.447304048850065,0.2191674058787,0.362326666628581,0.483221718315966,0.444991415270027,0.300540417540202,0.366478685172825,0.344239444666094,0.420974849413688,0.285879502867124
1997-03-01,0.359753998820062,0.276205166932454,0.416513964946334,0.363629507257266,0.259493098353958,0.434180265188423,0.227274111180771,0.46663093653956,0.273934271101651,0.315380779513403,0.51955809454759,0.395899078583405,0.357819874141203,0.291377677868609,0.389803855158648,0.448088816689409,0.270416032386303
1997-04-01,0.338936897000414,0.273888600973723,0.40079287808984,0.316125488179794,0.264838414039474,0.378386326280901,0.243830020363696,0.445992729424558,0.329005349355229,0.283541510877922,0.468249677134666,0.341903253500175,0.319372917705959,0.302967811921499,0.342576337090065,0.447432307495988,0.316325087987749
1997-05-01,0.342462385342321,0.254593362053576,0.37726092829795,0.326533916888432,0.295211771781591,0.33513054803779,0.246259092074169,0.443536197168886,0.29530000630238,0.327250180566815,0.489265377636274,0.330262556393481,0.326583693715745,0.373514697962118,0.332366298947794,0.418440162315371,0.27637530841885
1997-06-01,0.332071217996734,0.278115406276697,0.391441591128576,0.245594395170768,0.280067451082067,0.328100209785738,0.23169377393642,0.436241815762669,0.271845713908492,0.270042620893755,0.417102379599221,0.352903148127522,0.34495722408498,0.318272885258474,0.344312580150629,0.426214610168125,0.229918589607419
1997-07-01,0.326423570760001,0.278789014439894,0.394617685650317,0.394678436766426,0.290438356888981,0.352313876677361,0.244424448012503,0.435311517338026,0.280299185379233,0.328705331676738,0.428723163823804,0.288086257945015,0.327263265414132,0.256190549764801,0.338798104572222,0.420280884721512,0.227982694837018
1997-08-01,0.318816836831568,0.26211359484062,0.372952499953328,0.321771204107739,0.267620234569151,0.357110769278251,0.201749473645625,0.430324682752224,0.26421206035657,0.358344682515277,0.426455087746192,0.333538258662927,0.34375445749608,0.32146020061773,0.327543487969236,0.431113186366686,0.295749240699291
1997-09-01,0.319953209849461,0.261266235875743,0.398796786846736,0.286841335428961,0.271356815414535,0.385999048170421,0.249773639105275,0.441097729935466,0.326633600735058,0.317386745232462,0.442829109687987,0.315300032639359,0.30897422403617,0.333736282240903,0.347033743932873,0.443183590405211,0.293581708763495
1997-10-01,0.322143808033042,0.247022599542389,0.364261735487739,0.266347136258281,0.274337403949621,0.33981126514136,0.221551617094282,0.419683406806666,0.251570651240872,0.275623922321376,0.483255992831356,0.298878531227446,0.320032517509043,0.367579913060074,0.308490209856351,0.403739711772958,0.217319942536142
1997-11-01,0.329813586058615,0.262758450428218,0.371489296541328,0.221010273919496,0.31026964117262,0.339260785574978,0.196524463733083,0.429202065196365,0.249552042348226,0.294249190146118,0.48949789776127,0.357174680708327,0.387901204688464,0.241018570938516,0.352080296458378,0.416737447562663,0.299060099363105
1997-12-01,0.31145940623424,0.277082269143425,0.383972497344382,0.221214965407693,0.246344858981881,0.377262930605008,0.2888235877016,0.426133788568907,0.310452779507523,0.307947644136816,0.433687555205733,0.331641135044389,0.322472768390198,0.393933199366499,0.332131621575972,0.434905824541701,0.355896836729717
1998-01-01,0.319777098796296,0.283347995666848,0.389036858066558,0.261382723391184,0.242749010804542,0.358670867456244,0.229942975918389,0.428810697878784,0.260871716276031,0.312400631500511,0.510835504839243,0.379949831843033,0.28718540910837,0.316500561476533,0.34239685419298,0.400169452483347,0.37367584260855
1998-02-01,0.323199953744626,0.276008455543666,0.420197548365467,0.260257431304878,0.287041827288497,0.383440892482246,0.234526736859031,0.445006357758439,0.259284759762075,0.348966336519314,0.478796106333798,0.300520766090604,0.32167492488519,0.424189614354825,0.389027761796335,0.426649557958099,0.400930744201961
1998-03-01,0.323256517226606,0.280709574505156,0.384089551001279,0.232892473221222,0.300333145777183,0.431404703858037,0.250347554765032,0.44322427424262,0.249627599522684,0.330023746528944,0.522026201726371,0.367151934742383,0.346850015940868,0.371309554767541,0.357368793511045,0.430433146925043,0.269200175734595
1998-04-01,0.320911557868252,0.298562895036479,0.42462171430549,0.201536547560416,0.258744350850195,0.384638401584867,0.242002934764345,0.437826503765379,0.266607016303412,0.290436404435373,0.480961313690898,0.295236412033049,0.283909634076496,0.264482385904101,0.350094200958673,0.442121799861933,0.253237115566346
1998-05-01,0.327172681150335,0.308484552855251,0.374666196746995,0.368978055106095,0.260193718625511,0.337621943632771,0.24155212572406,0.428087037553113,0.246112222913821,0.300901181712557,0.463852993435007,0.307463484127027,0.319967979439386,0.32946352850184,0.355237069921534,0.398636671416951,0.285638296488601
1998-06-01,0.341553923100826,0.284638358093654,0.361199058084328,0.299838497983621,0.26561328679216,0.36190900930195,0.219255552036244,0.427274842900077,0.314298600238704,0.285562784436995,0.418049331434477,0.299218931378611,0.357482767213138,0.262581294667143,0.322618697373169,0.424058338726123,0.261309457119509
1998-07-01,0.318924043934329,0.255876191498739,0.362930983701623,0.239383732942916,0.252603119975819,0.357977287084334,0.271343888959969,0.419643923749045,0.24674661114164,0.333865254148881,0.389279170519328,0.347051557751562,0.316193417689408,0.383930848752853,0.327696225218411,0.431669980352325,0.275619539437497
1998-08-01,0.327668612296453,0.291270488114519,0.378094155235756,0.242562238779237,0.262469925614619,0.308620865929532,0.226553569239256,0.415916674415411,0.241707605992998,0.255846139140551,0.410711149807716,0.321875139738944,0.30615873371562,0.351100419325344,0.324172733965897,0.410993852555243,0.25137099827187
1998-09-01,0.316793583496522,0.286104413697712,0.379809698143679,0.262818108477822,0.236555578718879,0.340177186813434,0.267762740278062,0.421820624841532,0.229391825896362,0.288236039547706,0.444224200809695,0.328225124524722,0.316257538218471,0.268634225045651,0.315489865787589,0.42220059337078,0.259837898725953
1998-10-01,0.316502702748027,0.25632488922257,0.373940818025554,0.263275022104546,0.255419468729792,0.345818707032378,0.287461316597877,0.417254667090445,0.253472724053726,0.273974124677201,0.496770391592601,0.31857397598802,0.329242431870501,0.237556178401095,0.352102530646911,0.393496497324083,0.270695243684801
1998-11-01,0.321842302725162,0.25495512546576,0.375361130451595,0.205858329256313,0.250823459548966,0.365007828340216,0.260687659471232,0.416654990778339,0.256955046439181,0.259644196719089,0.467933326095446,0.278128413343235,0.365510785930975,0.259818451870985,0.338589026534996,0.401465719163858,0.220678431432518
1998-12-01,0.319808899147684,0.293294856551269,0.3686808482925,0.249940828622477,0.241933475371857,0.370847399451968,0.232662119127053,0.409962531869077,0.267759995752831,0.274824602442096,0.464927261518582,0.322750901663175,0.304878846243659,0.291803807687563,0.338374079665756,0.381795022385005,0.243465687905449
1999-01-01,0.335535585651277,0.265626004391808,0.418940391982568,0.244069253443318,0.275476635810241,0.332860334856551,0.254170104185503,0.428324063317462,0.277950296372017,0.285685399232478,0.518108266674186,0.301323498444682,0.316109350260939,0.277242705120906,0.334762131359814,0.401072336212942,0.294836579152971
1999-02-01,0.331220205315192,0.279047308025642,0.379942938803398,0.250836780452699,0.289226497059242,0.398115672663813,0.287463391362609,0.427930236705123,0.222071337877706,0.31542983664994,0.472898975140444,0.342586233065462,0.34151572371391,0.321357515419029,0.353374083228282,0.41444127615788,0.332813901265412
1999-03-01,0.335017359196085,0.263555337289411,0.419055683582606,0.338289003642233,0.257576794562803,0.396751544076933,0.27518490146494,0.43118224205027,0.244220993538841,0.32342039119702,0.528410592354373,0.293985807607116,0.348587612184604,0.332838913605662,0.333110321887664,0.395870041370789,0.349842995489988
1999-04-01,0.328147676189069,0.275908897145732,0.381418769574168,0.230666911243424,0.285043530198194,0.360364919555817,0.27119567305409,0.420234541831545,0.240707728610868,0.304589696557634,0.45957682988278,0.36055073916045,0.347502349047603,0.368574516233569,0.32643521939709,0.425522852752482,0.270375038384922
1999-05-01,0.331903634405303,0.268135224647705,0.517841025244092,0.341104696785111,0.253208236689784,0.354371563555628,0.232292065478704,0.446272795033222,0.249339297701463,0.279352106272547,0.433014678925252,0.345166179830148,0.343794236409584,0.330040589187551,0.348700911467614,0.435909844866335,0.279044791238804
1999-06-01,0.32845699512915,0.261206498033079,0.383823642205488,0.205187894341201,0.240595900161858,0.352575635851684,0.241609549757515,0.41415142025832,0.240965100859758,0.27991063080082,0.469602124806251,0.281647217909137,0.352544553972782,0.281617920337269,0.305184656441599,0.404089218380218,0.32993975600108
1999-07-01,0.351850023157679,0.266719476517122,0.401933354053455,0.231737546346602,0.289066604765725,0.316870259938107,0.233207205973433,0.432195414914836,0.228212101402197,0.286153456553619,0.549801607362211,0.330770852095893,0.37590636524652,0.265875924505994,0.352093595785321,0.380403622329725,0.293735989921676
1999-08-01,0.347460550781661,0.275412991867163,0.356900376963543,0.348819766553219,0.266722509520845,0.324729207515254,0.258797481644453,0.419839868913196,0.229100484659401,0.285807223237688,0.561826424654148,0.348938657688725,0.313940453115831,0.281401748668467,0.313201682977334,0.391594980578216,0.245771394445339
1999-09-01,0.345120488254711,0.275405560142667,0.429622435844091,0.248879960311251,0.247868194342946,0.356184444152374,0.264851375008933,0.43605629002156,0.272121384897753,0.281644398762396,0.511788310229916,0.303690197217499,0.330507831953509,0.242702915036862,0.362034351274775,0.416640554401971,0.260341837625737
1999-10-01,0.347355621661266,0.273381158072445,0.395835855756977,0.293692357299318,0.25099636692051,0.340895163095662,0.231253149455457,0.420227519180009,0.267892483779404,0.25874542480227,0.522634188296967,0.358898056607503,0.313971690919304,0.351482246768369,0.310872795104643,0.397956299406146,0.285846539546414
1999-11-01,0.357772407917048,0.263223429156643,0.423946505028461,0.256916895362043,0.301582357562811,0.377922789809474,0.22256821910645,0.438267619306646,0.232310327780545,0.311185201540418,0.525200450975935,0.315017592121655,0.336161549877208,0.325510612963303,0.304489501570543,0.42134200250365,0.307481262337292
1999-12-01,0.339023806127709,0.265840089073083,0.396650816858127,0.393330085754805,0.263056159588589,0.358829296241468,0.205432424513132,0.424807342522243,0.261672487859303,0.357992773987348,0.485525085400336,0.327398681121299,0.312107011056348,0.305873429905652,0.328605251958463,0.401846948303425,0.348064438475981
2000-01-01,0.32368072194497,0.277618589218782,0.386546080177951,0.257619118082182,0.283993356159488,0.370245648835336,0.266645245321546,0.420563075158298,0.235884855667992,0.335571249269999,0.507716813666333,0.374211959818728,0.300208403819571,0.307322977682549,0.331076580975502,0.400592028179189,0.324843756156605
2000-02-01,0.33228224415376,0.261334231664083,0.415411278776977,0.359527451738004,0.25351236067717,0.356904167845255,0.231380684863518,0.437608344564847,0.264064207336304,0.317987618938841,0.501880791855678,0.360695880355646,0.372303166997277,0.245268881636028,0.330949966443487,0.451153028235883,0.339734791869356
2000-03-01,0.342420976782997,0.271503257579283,0.384668503739214,0.350833875957677,0.283582172873901,0.407495057708296,0.271905039394824,0.437045126396556,0.246039100538657,0.288544525036792,0.56862696751092,0.351743612505263,0.361990508922747,0.313420970920396,0.351845159004789,0.428839053479589,0.362163616604088
2000-04-01,0.339406234636568,0.300748672377592,0.390898530483368,0.237646639381373,0.241024593568898,0.389865683795018,0.242218402752981,0.433067159774989,0.24679371725101,0.278639721690709,0.494048179112656,0.321193580627962,0.319281451169609,0.294122317546243,0.344145434787825,0.423857601634072,0.282645209253282
2000-05-01,0.345631368438339,0.255237851574935,0.392790526670425,0.230921758058828,0.23854384266403,0.358838862466821,0.237942754945104,0.418875180077379,0.278682356376439,0.256676585678943,0.482295856341362,0.304892708310912,0.333180836800227,0.352018050688244,0.310153666962349,0.393244568822433,0.252813731260514
2000-06-01,0.348024399389289,0.27885726383734,0.362851959359701,0.285389659461406,0.253997748621894,0.335626990187854,0.25209089792253,0.416094995784017,0.199839265507105,0.276158987943529,0.43291893307555,0.269038841888032,0.338198636214543,0.38134395862063,0.312733802041084,0.400860411384572,0.324497945078197
2000-07-01,0.336398629235658,0.281531075277262,0.377149205577578,0.251548635942816,0.268146953290854,0.333250698417562,0.280722810255566,0.418101165927186,0.266004597236462,0.280142788328129,0.45772554618021,0.323122266898262,0.305199963172479,0.258276014601395,0.325736683822831,0.384181838387237,0.339406370062935
2000-08-01,0.327009513611937,0.276046726633415,0.354886871590174,0.37045932706063,0.261304120039747,0.336305072627723,0.226666916765921,0.413793851878891,0.259848986493933,0.299091313686237,0.421710452021547,0.299191808098295,0.332232023495594,0.285026744248287,0.304084265686255,0.401791317032182,0.307290625680801
2000-09-01,0.330747848916748,0.297293753952418,0.373091397346781,0.225566705937943,0.244741813515229,0.32821994281783,0.237597135065399,0.417005411747758,0.260961191510451,0.291887181065892,0.505356350906178,0.284309076157013,0.310567147146036,0.299033300720679,0.31114207839236,0.388514517236287,0.312991491897151
2000-10-01,0.331221861361981,0.285340701692176,0.373867872304283,0.292440508626211,0.284108388674791,0.326675188021409,0.26666400149323,0.410628583010175,0.246574518169064,0.26568413158085,0.457513209747138,0.310870058518863,0.33245844636712,0.303332300645289,0.322929888456754,0.382876316751821,0.42334819074084
2000-11-01,0.330493012045497,0.312881983078657,0.398929411537233,0.224526484430955,0.26493925613351,0.359955682430913,0.395394413735323,0.418107860252459,0.245293618614115,0.29945130998868,0.471356865233316,0.288843120315311,0.323310372418881,0.293983048230381,0.324387704652098,0.396603500450185,0.35617097721171
2000-12-01,0.347561751568985,0.279238785306266,0.375390609587189,0.219310357231147,0.255155013272085,0.370074600312139,0.268865132042653,0.425806894115353,0.316818822817204,0.287782428754181,0.469562067654012,0.343976974069626,0.368443691083074,0.392323278617983,0.325172852684087,0.401800601387191,0.287645954049924
